id,Nama,Kabupaten,Rating,Total_Review,Mood_Review,Link,Kategori,mood_clean,feature_text,rating_norm,review_norm
929,Dijon Bali | Shop | Cafe | Catering,Badung,4.6,1652, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | healthy food | dinner | delikatesen | lamb | tiramisu | bandara | hummus | local food | ayam peri peri | sop buntut,https://www.google.com/maps/place/Dijon+Bali+%7C+Shop+%7C+Cafe+%7C+Catering/data=!4m7!3m6!1s0x2dd246b173f891fb:0xdadceafb6cedb00d!8m2!3d-8.72055!4d115.182632!16s%2Fg%2F11h0kpd7_!19sChIJ-5H4c7FG0i0RDbDtbPvq3No?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket healthy food dinner delikatesen lamb tiramisu bandara hummus local food ayam peri peri sop buntut, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket healthy food dinner delikatesen lamb tiramisu bandara hummus local food ayam peri peri sop buntut work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,0.8999999999999999,0.7138075822316887
930,Lalapan b'ten bingin,Badung,5.0,3, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket,https://www.google.com/maps/place/Lalapan+b%27ten+bingin/data=!4m7!3m6!1s0x2dd2390d1171d11b:0xe3f7d9b1024af687!8m2!3d-8.5866483!4d115.1795836!16s%2Fg%2F11t30hpkqm!19sChIJG9FxEQ050i0Rh_ZKArHZ9-M?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,1.0,0.07365773226650504
931,Bamboo Coffee,Badung,4.5,111, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | playground | rice | pelayanan | pork ribs | gurame | rindang | parkir | kebisingan jalan | asam manis | balita,https://www.google.com/maps/place/Bamboo+Coffee/data=!4m7!3m6!1s0x2dd239b5718beb27:0x658998d97773bde5!8m2!3d-8.6077157!4d115.1723125!16s%2Fg%2F11nmspdw9w!19sChIJJ-uLcbU50i0R5b1zd9mYiWU?authuser=0&hl=id&rclk=1,Family Friendly | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket playground rice pelayanan pork ribs gurame rindang parkir kebisingan jalan asam manis balita, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket playground rice pelayanan pork ribs gurame rindang parkir kebisingan jalan asam manis balita family friendly   work from cafe   vibrant nightlife family friendly   work from cafe   vibrant nightlife badung,0.875,0.42775659402548916
932,Lalah Manis Babi Guling,Badung,4.6,8, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket,https://www.google.com/maps/place/Lalah+Manis+Babi+Guling/data=!4m7!3m6!1s0x2dd239a0507f008f:0xca894f0db20ac7e3!8m2!3d-8.578927!4d115.1762504!16s%2Fg%2F11f65hwr73!19sChIJjwB_UKA50i0R48cKsg1Pico?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,0.8999999999999999,0.15983175479463343
933,Surya rasa,Badung,4.0,4, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket,https://www.google.com/maps/place/Surya+rasa/data=!4m7!3m6!1s0x2dd2395092b8fb3b:0xcac3e39b3c79e5bc!8m2!3d-8.5802558!4d115.181056!16s%2Fg%2F11pv2_1y0f!19sChIJO_u4klA50i0RvOV5PJvjw8o?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,0.75,0.0973702256887844
934,Wr. Nasi Lukluk (WNL),Badung,4.4,1207, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | babi | lawar | warung | parkir | kuah | lauk | sapi | halal | tradisional | juara,https://www.google.com/maps/place/Wr.+Nasi+Lukluk+%28WNL%29/data=!4m7!3m6!1s0x2dd2393318aff1d5:0x47c7f91a84640fda!8m2!3d-8.5817277!4d115.1878247!16s%2Fg%2F1pzw8hgzl!19sChIJ1fGvGDM50i0R2g9khBr5x0c?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket babi lawar warung parkir kuah lauk sapi halal tradisional juara, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket babi lawar warung parkir kuah lauk sapi halal tradisional juara work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,0.8500000000000001,0.680479942858818
935,Nasi Pecel Bu Tinuk,Badung,4.2,7365, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | halal | music | peyek | bumbu pecel | sate lilit | sayur | kuta | turi | genjer | toge,https://www.google.com/maps/place/Nasi+Pecel+Bu+Tinuk/data=!4m7!3m6!1s0x2dd24404ecad42a5:0x436f48b9fb500583!8m2!3d-8.7332138!4d115.1777662!16s%2Fg%2F1jkz4nn35!19sChIJpUKt7ARE0i0RgwVQ-7lIb0M?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket halal music peyek bumbu pecel sate lilit sayur kuta turi genjer toge, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket halal music peyek bumbu pecel sate lilit sayur kuta turi genjer toge work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,0.8,0.8725985290481644
936,Rumah Makan Taliwang Bersaudara,Badung,4.2,1746, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | ayam taliwang | plecing | masjid | ayam bakar | pelayanan | ekor | beberuk terong | kebersihan | ayam barbekyu | ini,https://www.google.com/maps/place/Rumah+Makan+Taliwang+Bersaudara/data=!4m7!3m6!1s0x2dd246b643078cf3:0x90fb3bd85debe30!8m2!3d-8.71506!4d115.181295!16s%2Fg%2F1hm4qypnz!19sChIJ84wHQ7ZG0i0RML7ehb2zDwk?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket ayam taliwang plecing masjid ayam bakar pelayanan ekor beberuk terong kebersihan ayam barbekyu, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket ayam taliwang plecing masjid ayam bakar pelayanan ekor beberuk terong kebersihan ayam barbekyu work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,0.8,0.7196849450904705
937,Warung A3,Badung,5.0,2, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket,https://www.google.com/maps/place/Warung+A3/data=!4m7!3m6!1s0x2dd239b760c8831f:0x2c520a1a161e992!8m2!3d-8.5762937!4d115.178067!16s%2Fg%2F11fn8fb732!19sChIJH4PIYLc50i0RkulhoaEgxQI?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,1.0,0.04308701126406417
938,New Gopal-dev,Badung,4.8,47, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | vegan,https://www.google.com/maps/place/New+Gopal-dev/data=!4m7!3m6!1s0x2dd23c1fd584d6c5:0xc1c50e2659912d3!8m2!3d-8.5695214!4d115.209924!16s%2Fg%2F11c6ygvt6z!19sChIJxdaE1R880i0R0xKZZeJQHAw?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket vegan, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket vegan work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,0.95,0.3377179403300843
939,Livingstone Seminyak,Badung,4.8,13446, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | nasi goreng kampung | salmon benedict | klepon | alpukat mengapung | tiramisu frappé | nasi goreng babi | nasi goreng perut babi | pita ayam | kue keju creme brulee | ayam labu,https://www.google.com/maps/place/Livingstone+Seminyak/data=!4m7!3m6!1s0x2dd2476b0442eabf:0xe817ee4f920738b6!8m2!3d-8.6717861!4d115.1614222!16s%2Fg%2F1ptw9jd64!19sChIJv-pCBGtH0i0RtjgHkk_uF-g?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket nasi goreng kampung salmon benedict klepon alpukat mengapung tiramisu frappé nasi goreng babi nasi goreng perut babi pita ayam kue keju creme brulee ayam labu, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket nasi goreng kampung salmon benedict klepon alpukat mengapung tiramisu frappé nasi goreng babi nasi goreng perut babi pita ayam kue keju creme brulee ayam labu work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,0.95,0.9365578245928026
940,Warung Bu Badung,Badung,4.2,306, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | kare | tipat | salak | rujak | parkir | sabar | manis | antrean | usus | pagi,https://www.google.com/maps/place/Warung+Bu+Badung/data=!4m7!3m6!1s0x2dd23fd5893e87f3:0xb517194f87463f65!8m2!3d-8.606771!4d115.2832572!16s%2Fg%2F11f3sm1h66!19sChIJ84c-idU_0i0RZT9Gh08ZF7U?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket kare tipat salak rujak parkir sabar manis antrean usus pagi, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket kare tipat salak rujak parkir sabar manis antrean usus pagi work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,0.8,0.5349094378142429
941,BlackRock Reserve,Badung,4.9,370, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | croissant | cafe | minuman | sawah | nasi goreng | atmosphere | menu | laptop | taman | angin,https://www.google.com/maps/place/BlackRock+Reserve/data=!4m7!3m6!1s0x2dd24727ba2923b9:0x1954833b1de042f1!8m2!3d-8.6632925!4d115.1683252!16s%2Fg%2F11v3fz8hvb!19sChIJuSMpuidH0i0R8ULgHTuDVBk?authuser=0&hl=id&rclk=1,Sunset & View | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket croissant cafe minuman sawah nasi goreng atmosphere menu laptop taman angin, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket croissant cafe minuman sawah nasi goreng atmosphere menu laptop taman angin sunset & view   work from cafe   vibrant nightlife sunset & view   work from cafe   vibrant nightlife badung,0.9750000000000001,0.555031296245523
942,Bread Yard - Seminyak,Badung,4.8,5175, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | desi | awan | adi | salmon asap rosti | croissant almond | roti lapis focaccia | niko dan | kak wahyu | croissant pistachio | roti panggang burrata,https://www.google.com/maps/place/Bread+Yard+-+Seminyak/data=!4m7!3m6!1s0x2dd247524f5e984b:0xa9a7a4316e698b34!8m2!3d-8.6831013!4d115.1645853!16s%2Fg%2F11vww5rds9!19sChIJS5heT1JH0i0RNItpbjGkp6k?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket desi awan adi salmon asap rosti croissant almond roti lapis focaccia niko dan kak wahyu croissant pistachio roti panggang burrata, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket desi awan adi salmon asap rosti croissant almond roti lapis focaccia niko dan kak wahyu croissant pistachio roti panggang burrata work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,0.95,0.8351035185958278
943,Warung Senja Bali,Badung,4.9,37, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket,https://www.google.com/maps/place/Warung+Senja+Bali/data=!4m7!3m6!1s0x2dd239d2c6a6e1c5:0x23876349ec9f1b38!8m2!3d-8.5851887!4d115.1739789!16s%2Fg%2F11j8gh5m4h!19sChIJxeGmxtI50i0ROBuf7EljhyM?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,0.9750000000000001,0.3128927074727481
944,Sakti Dining Room,Badung,4.5,62, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | vegan | tanaman | salad | bahan | sungai | makan malam | laksa | makanan super | hukuman mati | wine,https://www.google.com/maps/place/Sakti+Dining+Room/data=!4m7!3m6!1s0x2dd23c43b81af8ef:0x84a86db53bf95e28!8m2!3d-8.5429778!4d115.2169484!16s%2Fg%2F1pzsd9c_j!19sChIJ7_gauEM80i0RKF75O7VtqIQ?authuser=0&hl=id&rclk=1,Sunset & View | Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket vegan tanaman salad bahan sungai makan malam laksa makanan super hukuman mati wine, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket vegan tanaman salad bahan sungai makan malam laksa makanan super hukuman mati wine sunset & view   work from cafe   vibrant nightlife sunset & view   work from cafe   vibrant nightlife badung,0.875,0.36661515202060757
945,Warung Nasi Be Genyol 'Bu Edik',Badung,4.6,217, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | soto | harga | kuah | telur dadar | lawar | babi | bali | luas,https://www.google.com/maps/place/Warung+Nasi+Be+Genyol+%27Bu+Edik%27/data=!4m7!3m6!1s0x2dd23ec18beb891b:0x7f272a40fc7bfb7b!8m2!3d-8.5943385!4d115.2108316!16s%2Fg%2F11fy97mhpr!19sChIJG4nri8E-0i0Re_t7_EAqJ38?authuser=0&hl=id&rclk=1,Family Friendly | Work from Cafe | Vibrant Nightlife | Budget Friendly, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket soto harga kuah telur dadar lawar babi bali luas, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket soto harga kuah telur dadar lawar babi bali luas family friendly   work from cafe   vibrant nightlife   budget friendly family friendly   work from cafe   vibrant nightlife   budget friendly badung,0.8999999999999999,0.498529108924775
946,warung temusari,Badung,4.4,39, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | pelayanan | sawah | harga,https://www.google.com/maps/place/warung+temusari/data=!4m7!3m6!1s0x2dd239451bb81057:0x1c973dd2262ab12!8m2!3d-8.5863193!4d115.1732037!16s%2Fg%2F11gbxby7rh!19sChIJVxC4G0U50i0REqtiIt1zyQE?authuser=0&hl=id&rclk=1,Sunset & View | Work from Cafe | Vibrant Nightlife | Budget Friendly, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket pelayanan sawah harga, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket pelayanan sawah harga sunset & view   work from cafe   vibrant nightlife   budget friendly sunset & view   work from cafe   vibrant nightlife   budget friendly badung,0.8500000000000001,0.3183434224882995
947,Pison Coffee - Petitenget,Badung,4.6,4985, restoran terdekat |  hotel |  rekomendasi aktivitas |  bar |  kopi |  bawa pulang |  minimarket | semua | fried rice | valet | pork belly | band | tinta cumi | buntut | telur turki | canelé | avocado coffee | kentang goreng truffle,https://www.google.com/maps/place/Pison+Coffee+-+Petitenget/data=!4m7!3m6!1s0x2dd2476b68a1e08f:0xba15c1642f13d144!8m2!3d-8.6726601!4d115.160101!16s%2Fg%2F11b70khnwh!19sChIJj-ChaGtH0i0RRNETL2TBFbo?authuser=0&hl=id&rclk=1,Work from Cafe | Vibrant Nightlife, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket fried rice valet pork belly band tinta cumi buntut telur turki canelé avocado coffee kentang goreng truffle, restoran terdekat  hotel  rekomendasi aktivitas  bar  kopi  bawa pulang  minimarket fried rice valet pork belly band tinta cumi buntut telur turki canelé avocado coffee kentang goreng truffle work from cafe   vibrant nightlife work from cafe   vibrant nightlife badung,0.8999999999999999,0.8311293352074423
